,id,created_at,text,favorite_count,retweet_count,reply_count,hashtags
2862,8.51E+17,08/04/17 13:32,@MichellePonting Hopefully back home or to a friends/families address.',1,0,55,[]
2863,8.51E+17,08/04/17 12:53,"Looking for tips today..... Our favourite is #Nonefortheroad. Don't take the gamble, you won't win! Don't\xe2\x80\xa6 https://t.co/9ryuHiTd8o""",14,5,41,"[{'text': 'Nonefortheroad', 'indices': [45, 60]}]"
2864,8.51E+17,08/04/17 12:52,"@AdanRaheel11 Hi,  you can call 101 to report.'",0,0,27,[]
2865,8.51E+17,08/04/17 11:05,@adamasbo31 Insp S - in at 8pm tonight if you want a quick chat at out Town Hall public enquiry counter',0,0,68,[]
2866,8.51E+17,08/04/17 08:07,9 calls from 10pm to 6am for suspected Spice collapses. We are targeting dealers - 20 arrested in last 3 weeks Piccadilly by #OpMandera cops',27,9,53,"[{'text': 'OpMandera', 'indices': [125, 135]}]"
2867,8.51E+17,08/04/17 07:06,"3 arrests overnight - wanted, D&amp;D + drink &amp; dangerous driving https://t.co/NOeR1Rm8Br'",12,1,57,[]
2868,8.51E+17,08/04/17 05:05,@gmpolice @pixel8foto Insp S - no problems. An eventful night all round...',3,0,42,[]
2869,8.51E+17,08/04/17 04:59,"We have been updated that 'Lilo' is now safe &amp; well, so Tweet will be deleted. Thanks for interest &amp; RTs""",4,0,46,[]
2870,8.51E+17,08/04/17 01:26,2am report of female knocked down on Deansgate. Male now arrested drink + dangerous driving. Female with leg + back injury checked by medics',6,2,28,[]
2871,8.50E+17,07/04/17 23:14,"@pixel8foto Insp S - interesting pictures, thanks Joel'",1,0,66,[]
2872,8.50E+17,07/04/17 23:01,"Cops dealing with male on Spice on Bloom St. Given the all clear by medics, so now arrested as wanted for damage. R\xe2\x80\xa6 https://t.co/zzXi5AE6bm'",13,3,57,[]
2873,8.50E+17,07/04/17 22:27,"@Ejectos Insp S - Spice is synthetic cannabinoid, but a very different substance to cannabis, so completely different issue/argument'",2,0,40,[]
2874,8.50E+17,07/04/17 22:04,@sonyabarry67 Insp S - might bring some brief respite Its just one part of wider partnership response inc targeting dealers + harm reduction',1,0,52,[]
2875,8.50E+17,07/04/17 22:03,@glenis_hall Insp S - might bring some brief respite. Its just one part of wider partnership response inc targeting dealers + harm reduction',1,0,55,[]
2876,8.50E+17,07/04/17 21:59,@SarahJubbWant...and might give some brief respite to emergency services + community as some repeatedly causing issues',0,0,40,[]
2877,8.50E+17,07/04/17 21:57,@SarahJubbWant Insp S - just one tactic as part of wider partnership response which also inc targeting dealers + harm reduction',0,0,40,[]
2878,8.50E+17,07/04/17 21:49,More than 20 volunteers have given up Friday night to help us keep you safe @GMPSpecials @McrStreetAngels @StreetPastorMCR @LBGTfdn_Angels',26,4,56,[]
2879,8.50E+17,07/04/17 19:49,"Dispersal Power authorised for city centre for weekend, given issues with alcohol + Spice. Problematic individuals\xe2\x80\xa6 https://t.co/lcN2Suic39'",24,16,54,[]
2880,8.50E+17,07/04/17 19:34,Officers are supporting @NWAmbulance who are being abused as they try to assist those effected by spice in the city #spice #drugs',14,17,58,"[{'text': 'spice', 'indices': [116, 122]}, {'text': 'drugs', 'indices': [123, 129]}]"
2881,8.50E+17,07/04/17 19:09,"What to do if you come across a 'Spice Zombie'. See Leaflet;\n#Spice #Drugs https://t.co/YeXrWtNaRM""",57,79,47,"[{'text': 'Spice', 'indices': [61, 67]}, {'text': 'Drugs', 'indices': [68, 74]}]"
2882,8.50E+17,07/04/17 18:55,"4 x Police officers, 3 x PCSO's &amp; 5 x ambulance crews dealing with 15 on-going spice related incidents in Piccadilly Gardens #spice #drugs""",61,92,45,"[{'text': 'spice', 'indices': [129, 135]}, {'text': 'drugs', 'indices': [136, 142]}]"
2883,8.50E+17,07/04/17 18:38,"@lee_greenhalgh1 Not sure what you're suggesting.... I'm just providing the facts!""",9,0,59,[]
2884,8.50E+17,07/04/17 18:37,"Male arrested for shoplifting, turns out he's also wanted on warrant for fail to appear at court! #nothisday""",13,1,54,"[{'text': 'nothisday', 'indices': [98, 108]}]"
2885,8.50E+17,07/04/17 18:33,@ChefStevenTT ...accompanied by antisocial behaviour....not clear from picture if any aggravating features',0,0,55,[]
2886,8.50E+17,07/04/17 18:32,"@ChefStevenTT unless venue has licensed 'tables + chairs' area, is in on-street drinking which isn't allowed. We do enforce, especially if..""",0,0,27,[]
2887,8.50E+17,07/04/17 17:37,@bentleyseansdog Insp S  - we are not yet able to respond effectively to reports of crime or anti-social behaviour via Twitter. Ring 101 pls',0,0,31,[]
2888,8.50E+17,07/04/17 17:37,"Male ejected from lap dancing bar, seems he wasn't able to keep his hands to himself. Male got off prior to police arriving.""",56,31,45,[]
2889,8.50E+17,07/04/17 17:24,"Drunken female wanting free lift home in police car, stating she'll buy drugs if we don't. She was advised to use money to pay for taxi.""",100,29,48,[]
2890,8.50E+17,07/04/17 17:20,"Lots of 'spice' related incident in last 24hrs. 1 male had 3 separate ambulances turn out to him in 2hrs, having refused treatment &amp; help.""",16,11,59,[]
2891,8.50E+17,07/04/17 16:29,"A number of reports of a male with a knife on Oxford Road this afternoon, officers have attended, a 44yo male has been detained.'",24,7,52,[]
2892,8.50E+17,07/04/17 16:04,@PaulHarrisonUTD Man detained without incident - our friends at @BTPManchester are dealing',1,1,43,[]
2893,8.50E+17,07/04/17 16:01,42 year old female has been charged and bailed to court for drink driving #nonefortheroad https://t.co/S74fmMm6MU',16,8,39,"[{'text': 'nonefortheroad', 'indices': [74, 89]}]"
2894,8.50E+17,07/04/17 12:30,"@AlexandraRucki Alex if you drop me an e-mail I'll be in the office by 4. Thanks Sgt K 13424@gmp.police.uk""",0,0,73,[]
2895,8.50E+17,07/04/17 12:29,@Alfie_Maitland Please can you email me 13424@gmp.police.uk thanks Sgt K',0,0,59,[]
2896,8.50E+17,07/04/17 10:20,@jacquicotter Insp - I was misquoted! You have a good weekend',1,0,54,[]
2897,8.50E+17,07/04/17 07:56,@adamasbo31 You can ring 101 or report at police station or online at GMP website',0,0,59,[]
2898,8.50E+17,07/04/17 07:31,@steph4x It would appear so....',0,0,48,[]
2899,8.50E+17,07/04/17 07:22,"Female arrested on suspicion of drink driving this morning, after crashing her car on Oldham Street / Hilton Street\xe2\x80\xa6 https://t.co/pRLo5kFgLu'",51,37,39,[]
2900,8.50E+17,06/04/17 18:31,"@beckyloushiels Insp S - some benign sat with cup, but unfortunately, some are not'",0,0,42,[]
2901,8.50E+17,06/04/17 18:27,"@beckyloushiels Its a crime, but ASB can include intimidation,  abuse, litter etc'",1,0,39,[]
2902,8.50E+17,06/04/17 18:26,"@ElviraMental31 Insp S - not got the Spice 'zombie' leaflet to hand but in in any doubt, ring for ambulance""",0,0,75,[]
2903,8.50E+17,06/04/17 14:27,"Any idea who this man is, who detectives want to speak to about a rape in Trafford? GMP appeal: https://t.co/sMN018d3oX'",2,12,38,[]
2904,8.50E+17,06/04/17 14:01,@ManCityCouncil @vkmoo insp S - harm reduction work with parters + enforcement. 20 arrested last 3 weeks sus Spice dealing in city centre',6,3,42,[]
2905,8.50E+17,06/04/17 13:50,"High vis + plain clothes cops on #OpMandera targeting Piccadilly Gardens have made 51 arrests in last 3 weeks, inc 20 sus Spice dealing'",32,10,54,"[{'text': 'OpMandera', 'indices': [33, 43]}]"
2906,8.50E+17,06/04/17 13:02,@78src Yes',2,0,47,[]
2907,8.50E+17,06/04/17 12:29,"@PTipler1 Insp S - some dealers were involved in other serious offences eg weapons, robbery + sexual exploitation of young people'",2,0,33,[]
2908,8.50E+17,06/04/17 12:24,@RuthWarrander No comment...',0,0,52,[]
2909,8.50E+17,06/04/17 11:51,@UrbanJungleMcr Just bear with us - delete button dropped off our Twitter interface - will delete as soon as sorted',0,0,39,[]
2910,8.50E+17,06/04/17 11:48,@UrbanJungleMcr Insp S - always reflect on criticism &amp; change/delete if well-founded. Apologies if banter was inappropriate - Tweet deleted',0,0,36,[]
2911,8.50E+17,06/04/17 11:41,"RT @BraemarPM_Jamie: Local @GMPCityCentre PC Keith Thompson visiting our friendly concierge staff, ensuring our residents are safe &amp; secure\xe2\x80\xa6'",0,1,38,[]
2912,8.50E+17,06/04/17 11:10,@MancSel But we need your thoughts as part of out Citizens Contract consultation. Get them on this quick survey: \nhttps://t.co/U6bATW2Nwt',0,0,62,[]
2913,8.50E+17,06/04/17 11:09,@MancSel Always interesting debate on this issue. Our current guidelines are on link: https://t.co/KX8x1pb1qc',0,0,48,[]
2914,8.50E+17,06/04/17 11:06,"@AVFCarty Insp S - Cannabis dealing was often associated with other crime, anti-social behaviour + vulnerability. OK on your doorstep?'",1,0,55,[]
2915,8.50E+17,06/04/17 11:05,"Included views of businesses, residents + visitors affected by crime + anti-social behaviour associated with cannabis dealing'",5,1,44,[]
2916,8.50E+17,06/04/17 11:02,Update 4 of 4 on cannabis dealing aspect of #OpMandera in Piccadilly Gardens:\nCommunity Impact Statement helped get 2 year average sentences',8,4,49,"[{'text': 'OpMandera', 'indices': [44, 54]}]"
2917,8.50E+17,06/04/17 10:59,"Update 3 of 4 on cannabis dealing aspect of #OpMandera in Piccadilly Gardens:\nIn 3 years, 38 dealers also got bans from area for 2 years+'",5,2,48,"[{'text': 'OpMandera', 'indices': [44, 54]}]"
2918,8.50E+17,06/04/17 10:56,"Update 2 of 4 on cannabis dealing aspect of #OpMandera in Piccadilly Gardens:\nIn last 3 years, dealers got cumulative jail time of 103 years'",5,2,68,"[{'text': 'OpMandera', 'indices': [44, 54]}]"
2919,8.50E+17,06/04/17 10:54,"Update 1 of 4 on cannabis dealing aspect of #OpMandera in Piccadilly Gardens:\nIn last 3 years, 50 cannabis dealers sent to jail'",7,2,80,"[{'text': 'OpMandera', 'indices': [44, 54]}]"
2920,8.50E+17,06/04/17 09:23,"999 at 9.45 from man concerned about some geese on Owen St. We've sent our finest https://t.co/tmjChHqvmf""",66,12,56,[]
2921,8.50E+17,06/04/17 09:20,"49 yr old man with Criminal Behaviour Order following anti-social behaviour on the streets, arrested 9am Oxford Rd for breach of city ban'",9,3,38,[]
2922,8.50E+17,06/04/17 08:14,@andrewoutloud Council traffic team may be able to help.',0,0,45,[]
2923,8.50E+17,06/04/17 08:06,"Simon Dodd 36 yrs of Bulrush Close, Worsley charged damage + assault after allegation of assault on staff at bar on Bridge St in October'",5,0,49,[]
2924,8.50E+17,06/04/17 07:39,@jacquicotter Insp S - very rough that; I make it average 7 per day?',0,0,53,[]
2925,8.50E+17,06/04/17 07:37,"@CJT_EST81 Insp S - on that note, I got told for the umpteenth time on duty this weekend I look like Simon Pegg'",1,0,40,[]
2926,8.50E+17,06/04/17 07:30,"@CJT_EST81 ...while Spice not illegal to possess under Psychoactive Substances Act, Spice is effectively Class B under Misuse of Drugs Act'",0,0,54,[]
2927,8.50E+17,06/04/17 07:29,@CJT_EST81 Insp S - we are using wide range of tools &amp; powers to tackle anti-social or criminal users. Also enforcing on possession...',0,0,55,[]
2928,8.50E+17,06/04/17 07:14,"We had 2,619 calls in 12 months about city centre begging &amp; rough sleeping issues. Just under half were about anti-social begging'",9,4,46,[]
2929,8.50E+17,06/04/17 07:04,"After report of suspicious man approaching rough sleepers Oxford St 7pm, 63 yr old arrested sus Spice dealing (found with 12 bags)'",28,13,54,[]
2930,8.50E+17,06/04/17 06:59,"After good spot from CCTV, 21 yr old man arrested 1am Quay St sus possess heroin with intent to supply'",13,3,31,[]
2931,8.50E+17,05/04/17 19:04,"@keithsbarrett Insp S - not in to help, but sorry you can't get through""",1,0,50,[]
2932,8.50E+17,05/04/17 16:30,@JimmyBollocks21 Also support available from council + partners/charities. See @streetsupportuk  for details https://t.co/Inc2XoBLtn',0,0,57,[]
2933,8.50E+17,05/04/17 16:29,"@JimmyBollocks21 Insp S - we offer support and if declined and causing anti-social behaviour, we have little alternative than to enforce'",0,0,45,[]
2934,8.50E+17,05/04/17 16:19,"@JamieCorrigan88 Insp S - I'm biased but think most people reassured by our presence on public transport + want more. Sorry if it scared you""",2,0,43,[]
2935,8.50E+17,05/04/17 16:10,"@JamieCorrigan88 Insp S - when criminals + people causing anti-social behaviour stop using buses, we'll stop partnership working like this""",3,2,47,[]
2936,8.50E+17,05/04/17 16:09,"@orangetintree Insp S - Not ridiculing victim, but opportunity to warn other prospective victims'",0,0,67,[]
2937,8.50E+17,05/04/17 16:03,@ABardsleyMEN Insp S - will do',0,0,46,[]
2938,8.50E+17,05/04/17 09:46,"Can you help us locate a stolen dog - apparently 'dognapped' last week from a woman on Oldham Rd https://t.co/QcM0knn4ac""",5,29,48,[]
2939,8.50E+17,05/04/17 07:59,"@PhilJNewton iMac was apparently shown, but then switched'",0,0,36,[]
2940,8.50E+17,05/04/17 07:47,"Another day, another iScam. Man hands over \xc2\xa3300 in Piccadilly for iMac computer and ends up with carrier bag with 2 bottles of liquid in'",40,26,59,[]
2941,8.50E+17,05/04/17 07:35,"After 2 years of great use (but some abuse) the Piccadilly Gardens police pod is going for repair. We're looking at short term alternatives""",18,3,45,[]
2942,8.50E+17,05/04/17 07:32,@mhutchinsonuk Insp S - email me too - Piccadilly staff would like to meet + discuss - phil.spurgeon@gmp.police.uk',1,0,65,[]
2943,8.49E+17,05/04/17 05:40,"@MENnewsdesk @mhutchinsonuk Insp S - can I use your picture in updated briefing for police &amp; partners, as picture paints a thousand words?'",2,1,38,[]
2944,8.49E+17,04/04/17 19:49,"151 motorists caught flouting mobile phone law in first month, full story here: https://t.co/1bWxnQ8EJx https://t.co/Qui8vxjJHy'",19,11,54,[]
2945,8.49E+17,04/04/17 07:00,@grimmfan654 The email address on this link may be helpful https://t.co/QGJ8INE9SA',0,0,33,[]
2946,8.49E+17,04/04/17 06:58,@mhutchinsonuk ...location is tucked away so unfortunately attracts some of the problems we have been discussing',0,0,64,[]
2947,8.49E+17,04/04/17 06:57,"@mhutchinsonuk Cops visiting each day, trying to build intel picture of who is there so we can take action on those responsible. However...'",0,0,52,[]
2948,8.49E+17,04/04/17 06:54,"@jacbor13 complaints every day from residents/businesses that some leaving litter, human &amp; drugs waste, causing asb through drink/drugs etc'",0,0,60,[]
2949,8.49E+17,04/04/17 06:52,@jacbor13 cops dealing every day with rough sleepers &amp; work with councils team so try to understand &amp; signpost for complex needs...',1,0,56,[]
2950,8.49E+17,04/04/17 06:30,"@AnteroVipunen hi, no you don't need to fill this in its the same form. It's for those who didn't manage to come yesterday.""",0,0,68,[]
2951,8.49E+17,03/04/17 19:26,@jacbor13 Insp S - Just curious - Your views any different if on the doorstep of where you live or work?',0,0,69,[]
2952,8.49E+17,03/04/17 19:25,@jacbor13 Insp S - we offer support for those in genuine need but make no apologies for enforcing on any anti-social behaviour or crime',0,0,38,[]
2953,8.49E+17,03/04/17 14:55,"For those who couldn't make it to the recruitment event, there will be forms left at the town hall police station to fill in!""",4,3,56,[]
2954,8.49E+17,03/04/17 11:27,"Recruitment drive going well, come and speak to our officers who are in the Arndale until 1500hrs! https://t.co/f7v3sFQIWF'",13,5,42,[]
2955,8.49E+17,03/04/17 07:16,Recruitment event today 11.00 - 15.00hrs in the Arndale Centre upstairs next to specsavers. Come and chat to our officers!',9,11,47,[]
2956,8.49E+17,03/04/17 07:00,@StephenMcCance Insp S - not in for couple days but email &amp; I will raise with council enforcement managers Phil.spurgeon@gmp.police.uk',0,0,36,[]
2957,8.49E+17,02/04/17 20:12,"@ccoxmenmedia Insp S - sorry, finished now. Will update you over next few days when refreshed 'scores on the doors'""",0,0,50,[]
2958,8.49E+17,02/04/17 17:32,@Voldemoan @yinftyang Village and/or begging &amp; rough sleeping cops have been going every day',1,0,36,[]
2959,8.49E+17,02/04/17 16:46,"52 yr old man arrested 5pm St Anns Square for breach of Criminal Behaviour Order, which includes city centre ban'",11,2,43,[]
2960,8.49E+17,02/04/17 16:44,"Cops checking Sackville Gardens after community complaints of anti-social behaviour from rough sleepers, have arrested a man for D&amp;D'",23,5,49,[]
2961,8.49E+17,02/04/17 15:49,Cops dedicated to Picc Gardens this afternoon have arrested 2 wanted males; breach court order in Gardens + immigration matter Mosley St',20,3,42,[]
2962,8.49E+17,02/04/17 15:41,"Cops dedicated to Piccadilly Gardens chased + caught 16 yr old wanted for riot, supply + assault 10pm. Also found with more drugs #OpMandera'",28,3,50,"[{'text': 'OpMandera', 'indices': [130, 140]}]"
2963,8.49E+17,02/04/17 15:37,"24 yr old man arrested yesterday sus affray, disqualified driving + TWOC after seen on CCTV previous weekend waving knife around Withy Grove'",15,4,59,[]
2964,8.49E+17,02/04/17 15:34,"Unsurprisingly, man found driving wrong side of road Trinity Way 2.30am, was arrested for drink driving #NoneForTheRoad'",22,2,45,"[{'text': 'NoneForTheRoad', 'indices': [104, 119]}]"
2965,8.49E+17,02/04/17 15:17,"@BullWinkle73 Sorry you couldn't get through. Might be worth reporting to council taxi licensing on this link? https://t.co/10qucBmUir""",0,0,53,[]
2966,8.49E+17,02/04/17 12:35,"Joel Thompson 18/04/1986 of Ion Court, Columbia Road, London. Charged with s.18 assault outside LIV nightclub. https://t.co/HnlODEhKQg'",2,0,47,[]
2967,8.49E+17,02/04/17 12:00,"Did you know we're on Instagram too? Follow us for behind the scenes photos and video! \xf0\x9f\x8e\xa5 \xf0\x9f\x93\xb7 https://t.co/n9L6j7asSX""",4,1,52,[]
2968,8.49E+17,02/04/17 11:58,RT @gmpolice: If you like to keep an eye on your neighbourhood then consider setting up #Homewatch visit https://t.co/EkAgnkKHX2 for info h\xe2\x80\xa6',0,20,52,"[{'text': 'Homewatch', 'indices': [88, 98]}]"
2969,8.48E+17,01/04/17 21:37,@Katy_Griffiths can you hand in at our 24/7 front desk at Town hall when convenient please',0,0,56,[]
2970,8.48E+17,01/04/17 17:32,"@filbe1975 Insp S - Thank you. I will sleep easier tonight knowing this has been corrected ;) Enjoy what's left of the weekend!""",0,0,52,[]
2971,8.48E+17,01/04/17 17:24,Cops in Piccadilly Gardens 2pm arrested 36 yr old female wanted for breach of court order',22,3,33,[]
2972,8.48E+17,01/04/17 17:13,@DJBENJAOFFICIAL Insp S - cops dedicated to Piccadilly Gardens/Parker St every day. Ring us on 101 so they can be deployed',1,0,36,[]
2973,8.48E+17,01/04/17 17:12,@mhutchinsonuk insp S - I briefed the staff on these issues this week. Please ring 101 when see stuff and give us a chance to respond',1,0,61,[]
2974,8.48E+17,01/04/17 12:58,Renault Megane became a Renault Megone after it was seized on Hunts Bank 11pm when driver was found to have no insurance',80,32,42,[]
2975,8.48E+17,01/04/17 10:53,"RT @gmpband: Manchester City Police Band at the annual Service of Remembrance held in St Peter's Square Manchester 1966 #gmp @GMPolice @GMP\xe2\x80\xa6""",0,9,52,"[{'text': 'gmp', 'indices': [120, 124]}]"
2976,8.48E+17,01/04/17 10:52,@PaulBrittonMEN Insp S - bailed for court so will email details when I can',1,0,48,[]
2977,8.48E+17,01/04/17 10:24,"Anti-social beggars arrested yesterday Mosley St, London Rd &amp; Piccadilly Plaza charged &amp; sent to court. Welfare assessed while in custody'",13,6,51,[]
2978,8.48E+17,01/04/17 10:21,13 yr old girl from Rochdale charged racially aggravated public order after allegation taxi driver was abused Deansgate Midnight 6th March',5,5,69,[]
2979,8.48E+17,01/04/17 10:18,Cop on begging &amp; rough sleeping work has arrested 46 yr old man on Church St at 10am unlawfully at large/recall to prison',11,4,36,[]
2980,8.48E+17,01/04/17 10:12,Jobs last night inc report of one man arguing &amp; slapping another in argument over drinking &amp; cos he fell asleep during @russellhoward show?',22,9,63,[]
2981,8.48E+17,01/04/17 10:02,@Rebecca_Oatcake I can see officers on scene and requesting 1 vehicle to be removed?',1,0,53,[]
2982,8.48E+17,01/04/17 09:46,@Rebecca_Oatcake TPCSOs will be there in about 10 mins? Why not bob out &amp; say hello and emphasise impact on residents?',1,0,51,[]
2983,8.48E+17,01/04/17 09:21,"@Rebecca_Oatcake Insp S - I am now in. Traffic PCSO said they would attend after job in Chorlton, which they finished with at 1016 hrs'",1,0,42,[]
2984,8.48E+17,01/04/17 08:44,"@Rebecca_Oatcake Call takers can give you an idea of this, you can always ring back on 101 to get an update. I'm away from the office sorry.""",1,0,59,[]
2985,8.48E+17,01/04/17 08:37,"@ManCityCouncil @doesitmatterata No, unfortunately not. We've had a number of calls of concern since these were installed. Sgt K""",2,0,54,[]
2986,8.48E+17,01/04/17 08:34,Travel advice from @OfficialTfGM to keep you moving during the @Marathon_MCR this Sunday. https://t.co/TPGwFNalGS',2,3,51,[]
2987,8.48E+17,01/04/17 08:26,"There's loads going on today. @OfficialTfGM have created a map of travel hotspots to see which areas are likely to\xe2\x80\xa6 https://t.co/HV5Ju2Da8y""",7,2,39,[]
2988,8.48E+17,01/04/17 08:13,"These yellow sensors in litter bins are no cause for alarm. They've been installed to let @ManCityCouncil know when\xe2\x80\xa6 https://t.co/bMett0N2Jh""",29,19,59,[]
2989,8.48E+17,01/04/17 08:07,"@kizzierobinsonx I'm away from the office, however @NPAS_Barton may be able to assist.""",0,0,46,[]
2990,8.48E+17,01/04/17 08:05,"@Rebecca_Oatcake Please can you report via 101, we can then assess who is best to deal. Thanks Sgt K'",0,0,46,[]
2991,8.48E+17,31/03/17 11:53,"@iamali Been around a while, but unfortunate consequence of legislation change last year was to displace supply onto streets'",1,0,61,[]
2992,8.48E+17,31/03/17 09:10,"@invictavan Morning! That's one for @GMPLongsight I think""",1,0,56,[]
2993,8.48E+17,31/03/17 08:13,"@patchthebill Insp S - I think we are reminded every single day that some parents don't care. Anyway, you have a good day""",3,0,44,[]
2994,8.48E+17,31/03/17 08:08,"We work hard to address genuine needs, but make no apology for also tackling anti-social or aggressive begging. 3 arrested this morning'",34,5,55,[]
2995,8.48E+17,31/03/17 08:07,2 men arrested yesterday sus Spice dealing (Marble St + Mosley St) by cops dedicated to Piccadilly Gardens have been bailed #OpMandera',11,1,41,"[{'text': 'OpMandera', 'indices': [124, 134]}]"
2996,8.48E+17,31/03/17 08:04,@patchthebill Insp S - and no-where in our tweet last night did it say about ditching him?',0,0,57,[]
2997,8.48E+17,31/03/17 08:04,"@patchthebill Insp S - I'm just updating overnight Tweets + replies. Responsibility is ours, parents + the young persons perhaps?""",2,0,41,[]
2998,8.48E+17,31/03/17 08:02,"@WJGarvey We checked welfare, took him home + gave suitable advice'",0,0,31,[]
2999,8.48E+17,31/03/17 08:02,"@MancGirl_ @nathanjrix We checked welfare, took him home + gave suitable advice'",1,0,67,[]
3000,8.48E+17,31/03/17 08:02,"@DavidSalt6 We checked welfare, took him home + gave suitable advice'",0,0,46,[]
3001,8.48E+17,31/03/17 08:02,"@JusticeLeagueEU We checked welfare, took him home + gave suitable advice'",1,0,56,[]
3002,8.48E+17,31/03/17 07:56,Male was taken home and advised next time not to spend all his money on weed and expect GMP to provide a free taxi service',15,7,38,[]
3003,8.48E+17,31/03/17 07:54,"Calls today inc report 7am of 2 drunk men ""playing chicken with cars on the road"" on Peter St. Males advised'",14,6,48,[]
3004,8.48E+17,31/03/17 07:43,Your \xc2\xa3 in the cup making our Spice problem worse? Consider giving via #BigChangeManchester @streetsupportuk Link:  https://t.co/9LFve6T4QA',21,21,56,"[{'text': 'BigChangeManchester', 'indices': [70, 90]}]"
3005,8.48E+17,31/03/17 05:26,"15yo male rang police saying he's stuck in the city at 2am. Wanting police to be his free taxi home, as spent money on drugs!""",86,40,60,[]
3006,8.48E+17,31/03/17 03:41,"Police came across unconscious male lying in the middle of the road. Ambulance called and male on way to hospital, having taken drugs.'",15,2,56,[]
3007,8.48E+17,31/03/17 00:57,"Ambulance service reporting suicidal male. We've located male, now offering support for mental health along with @NWAmbulance #MentalHealth""",14,2,55,"[{'text': 'MentalHealth', 'indices': [126, 139]}]"
3008,8.48E+17,30/03/17 23:59,"Road rage incident - white van driver spits at informants car, before driving off through red traffic light. As informant starts filming.'",7,3,47,[]
3009,8.48E+17,30/03/17 23:32,"Drunk male stood in middle of the road trying to direct traffic on Quay Street, became aggressive banging on car bonnets. No trace from us.'",16,6,53,[]
3010,8.48E+17,30/03/17 23:27,Report of an aggressive male smashing glasses &amp; threatening to stab people in Castlefield bar. Offender made off prior to police arrival.',8,1,57,[]
3011,8.48E+17,30/03/17 23:22,"@tweekiedee Thanks Debbie, but we don't use the 'Q' word, it's seen as bad luck and jinx's us! #QWord""",2,0,36,"[{'text': 'QWord', 'indices': [95, 101]}]"
3012,8.48E+17,30/03/17 23:17,"Evening, for all the night owls out there, I shall be tweeting throughout the night, through to 7am - Sgt K'",19,1,48,[]
3013,8.48E+17,30/03/17 20:01,@StuieRainbow Insp S - as little as a fiver',0,0,42,[]
3014,8.48E+17,30/03/17 20:00,"@MMUOutofit @sutcliffeob @spiceboysbook Insp S - we're trying...""",3,0,36,[]
3015,8.48E+17,30/03/17 19:24,"More detail on multiple Spice collapses today; it remains a huge challenge for police, medics &amp; partners. MEN report https://t.co/1YMYSA4EUc'",11,16,61,[]
3016,8.48E+17,30/03/17 18:58,"@jacquicotter Insp S - second time in a month we've seen multiple collapses - could be down to inconsistency?""",1,0,61,[]
3017,8.48E+17,30/03/17 18:28,"@Robbo24Mccarthy Insp S - we are told they are working on 3 people, one cardiac arrest?'",1,0,47,[]
3018,8.48E+17,30/03/17 17:50,Insp S - grateful for @NWAmbulance support in city centre today with Spice collapses',11,3,43,[]
3019,8.48E+17,30/03/17 17:49,"More people than usual today collapsed due to 'Spice'. Worth repeating advice if you're concerned about someone: https://t.co/RzZIX7MuDX""",13,22,60,[]
3020,8.47E+17,30/03/17 16:16,Cops dedicated to Piccadilly Gardens #OpMandera have already made 2 arrests today; 2 men suspected of dealing Spice on Marble St &amp; Mosley St',15,1,50,"[{'text': 'OpMandera', 'indices': [37, 47]}]"
3021,8.47E+17,30/03/17 16:12,41 yr old woman arrested 3pm Tib St after allegation door staff were punched and kicked',5,1,42,[]
3022,8.47E+17,30/03/17 16:11,Thomas Stubbs 27 yrs of Oldham charged assault + offensive weapon (axe) after incident on Bootle St in early hours of New Years Day',7,0,45,[]
3023,8.47E+17,30/03/17 11:38,Roger Clarke 49 yrs NFA charged breach of order (conditions not to be in city centre or drunk in public). Arrested Piccadilly Gardens 7pm',8,1,28,[]
3024,8.47E+17,30/03/17 10:08,"@stevedeasha28 Both girls checked out and seem to be OK, so thankfully not as Scary as we first thought'",5,2,46,[]
3025,8.47E+17,30/03/17 10:07,@SharePointRecEU Insp S - We need this kind of feedback on our Citizens Contract consultation - see link: https://t.co/qQGDfSxgtg',0,0,72,[]
3026,8.47E+17,30/03/17 10:04,RT @CityCo: CityCo member businesses &amp; @GMPCityCentre all set for a day of action around Piccadilly approach #ourmanchester https://t.co/01\xe2\x80\xa6',0,11,46,"[{'text': 'ourmanchester', 'indices': [113, 127]}]"
3027,8.47E+17,30/03/17 09:55,@SharePointRecEU ...but I have been able to send someone quickly to this',1,0,41,[]
3028,8.47E+17,30/03/17 09:55,"@SharePointRecEU Insp S - Twitter not always monitored 24/7, so always best to ring 999 or 101 for police/medic if concerns'",1,0,58,[]
3029,8.47E+17,30/03/17 09:41,Plain clothes cops in Piccadilly Gardens yesterday on #OpMandera made 3 separate arrests for suspected Spice dealing',17,3,53,"[{'text': 'OpMandera', 'indices': [54, 64]}]"
3030,8.47E+17,30/03/17 09:34,"18 yr old male arrested 4am Parker St for assault, after report of group fighting, one using a belt'",8,2,54,[]
3031,8.47E+17,30/03/17 09:24,@BertiefulSouth @ultimateharold Insp S - thanks for that feedback. Still lots to do...',0,0,44,[]
3032,8.47E+17,30/03/17 06:05,@NWAmb_Nick Insp S - will do later on when in office',0,0,46,[]
3033,8.47E+17,30/03/17 05:45,@Miss_HShaw We have staff tackling this every day Inc arrest if justified (3 anti-social atm beggars arrested this week) ring 101 if happens',1,0,55,[]
3034,8.47E+17,29/03/17 19:22,"@brianrob1961 insp S - not sure yet - they're still all sat in the cells""",1,0,39,[]
